# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+g728f5f489" 
Date_of_run______________________________________________________________ (date)_________________________ "13/04/2026 UTC" 
Time_of_run______________________________________________________________ (time)_________________________      "15:55" 
User_____________________________________________________________________ (username)_____________________     "runner" 
PROCESS_run_title________________________________________________________ (runtitle)_____________________ "EU-DEMO LAR 2023 baseline" 
PROCESS_git_tag__________________________________________________________ (tagno)________________________           "" 
PROCESS_git_branch_______________________________________________________ (branch_name)__________________           "" 
Input_filename___________________________________________________________ (fileprefix)___________________ "/home/runner/work/PROCESS/PROCESS/tests/regression/input_files/low_aspect_ratio_DEMO.IN.DAT" 
Optimisation_switch______________________________________________________ (ioptimz)______________________            1 
Figure_of_merit_switch___________________________________________________ (minmax)_______________________          -14 
# Numerics #
# PROCESS found a feasible solution #
Electron-deuteron_Coulomb_log_at_point_423_______________________________ (plasma_coulomb_log_electron_deuteron_profile423)_ 1.71761632773737176e+01 
Electron-deuteron_Coulomb_log_at_point_424_______________________________ (plasma_coulomb_log_electron_deuteron_profile424)_ 1.71687459124471253e+01 
Electron-deuteron_Coulomb_log_at_point_425_______________________________ (plasma_coulomb_log_electron_deuteron_profile425)_ 1.71613184738010389e+01 
Electron-deuteron_Coulomb_log_at_point_426_______________________________ (plasma_coulomb_log_electron_deuteron_profile426)_ 1.71538827704138725e+01 
Electron-deuteron_Coulomb_log_at_point_427_______________________________ (plasma_coulomb_log_electron_deuteron_profile427)_ 1.71464407210269343e+01 
Electron-deuteron_Coulomb_log_at_point_428_______________________________ (plasma_coulomb_log_electron_deuteron_profile428)_ 1.71389943604263486e+01 
Electron-deuteron_Coulomb_log_at_point_429_______________________________ (plasma_coulomb_log_electron_deuteron_profile429)_ 1.71315458461427603e+01 
Electron-deuteron_Coulomb_log_at_point_430_______________________________ (plasma_coulomb_log_electron_deuteron_profile430)_ 1.71240974656050682e+01 
Electron-deuteron_Coulomb_log_at_point_431_______________________________ (plasma_coulomb_log_electron_deuteron_profile431)_ 1.71166516437896092e+01 
Electron-deuteron_Coulomb_log_at_point_432_______________________________ (plasma_coulomb_log_electron_deuteron_profile432)_ 1.71092109514103754e+01 
Electron-deuteron_Coulomb_log_at_point_433_______________________________ (plasma_coulomb_log_electron_deuteron_profile433)_ 1.71017781137028919e+01 
Electron-deuteron_Coulomb_log_at_point_434_______________________________ (plasma_coulomb_log_electron_deuteron_profile434)_ 1.70943560198608040e+01 
Electron-deuteron_Coulomb_log_at_point_435_______________________________ (plasma_coulomb_log_electron_deuteron_profile435)_ 1.70869477331927264e+01 
Electron-deuteron_Coulomb_log_at_point_436_______________________________ (plasma_coulomb_log_electron_deuteron_profile436)_ 1.70795565020770539e+01 
Electron-deuteron_Coulomb_log_at_point_437_______________________________ (plasma_coulomb_log_electron_deuteron_profile437)_ 1.70721857718037491e+01 
Electron-deuteron_Coulomb_log_at_point_438_______________________________ (plasma_coulomb_log_electron_deuteron_profile438)_ 1.70648391974067621e+01 
Electron-deuteron_Coulomb_log_at_point_439_______________________________ (plasma_coulomb_log_electron_deuteron_profile439)_ 1.70575206576068510e+01 
Electron-deuteron_Coulomb_log_at_point_440_______________________________ (plasma_coulomb_log_electron_deuteron_profile440)_ 1.70502342700063032e+01 
Electron-deuteron_Coulomb_log_at_point_441_______________________________ (plasma_coulomb_log_electron_deuteron_profile441)_ 1.70429844077005619e+01 
Electron-deuteron_Coulomb_log_at_point_442_______________________________ (plasma_coulomb_log_electron_deuteron_profile442)_ 1.70357757175034443e+01 
Electron-deuteron_Coulomb_log_at_point_443_______________________________ (plasma_coulomb_log_electron_deuteron_profile443)_ 1.70286131400199885e+01 
Electron-deuteron_Coulomb_log_at_point_444_______________________________ (plasma_coulomb_log_electron_deuteron_profile444)_ 1.70215019318472152e+01 
Electron-deuteron_Coulomb_log_at_point_445_______________________________ (plasma_coulomb_log_electron_deuteron_profile445)_ 1.70144476902427293e+01 
Electron-deuteron_Coulomb_log_at_point_446_______________________________ (plasma_coulomb_log_electron_deuteron_profile446)_ 1.70074563806737551e+01 
Electron-deuteron_Coulomb_log_at_point_447_______________________________ (plasma_coulomb_log_electron_deuteron_profile447)_ 1.70005343677538185e+01 
Electron-deuteron_Coulomb_log_at_point_448_______________________________ (plasma_coulomb_log_electron_deuteron_profile448)_ 1.69936884501945720e+01 
Electron-deuteron_Coulomb_log_at_point_449_______________________________ (plasma_coulomb_log_electron_deuteron_profile449)_ 1.69869259005564714e+01 
Electron-deuteron_Coulomb_log_at_point_450_______________________________ (plasma_coulomb_log_electron_deuteron_profile450)_ 1.69802545107862990e+01 
Electron-deuteron_Coulomb_log_at_point_451_______________________________ (plasma_coulomb_log_electron_deuteron_profile451)_ 1.69736826448013680e+01 
Electron-deuteron_Coulomb_log_at_point_452_______________________________ (plasma_coulomb_log_electron_deuteron_profile452)_ 1.69672192997433093e+01 
Electron-deuteron_Coulomb_log_at_point_453_______________________________ (plasma_coulomb_log_electron_deuteron_profile453)_ 1.69608741780201449e+01 
Electron-deuteron_Coulomb_log_at_point_454_______________________________ (plasma_coulomb_log_electron_deuteron_profile454)_ 1.69546577729393881e+01 
Electron-deuteron_Coulomb_log_at_point_455_______________________________ (plasma_coulomb_log_electron_deuteron_profile455)_ 1.69485814716964924e+01 
Electron-deuteron_Coulomb_log_at_point_456_______________________________ (plasma_coulomb_log_electron_deuteron_profile456)_ 1.69426576808601084e+01 
Electron-deuteron_Coulomb_log_at_point_457_______________________________ (plasma_coulomb_log_electron_deuteron_profile457)_ 1.69368999815095229e+01 
Electron-deuteron_Coulomb_log_at_point_458_______________________________ (plasma_coulomb_log_electron_deuteron_profile458)_ 1.69313233241969066e+01 
Electron-deuteron_Coulomb_log_at_point_459_______________________________ (plasma_coulomb_log_electron_deuteron_profile459)_ 1.69259442785507765e+01 
Electron-deuteron_Coulomb_log_at_point_460_______________________________ (plasma_coulomb_log_electron_deuteron_profile460)_ 1.69207813597107162e+01 
Electron-deuteron_Coulomb_log_at_point_461_______________________________ (plasma_coulomb_log_electron_deuteron_profile461)_ 1.69158554659264446e+01 
Electron-deuteron_Coulomb_log_at_point_462_______________________________ (plasma_coulomb_log_electron_deuteron_profile462)_ 1.69111904825194870e+01 
Electron-deuteron_Coulomb_log_at_point_463_______________________________ (plasma_coulomb_log_electron_deuteron_profile463)_ 1.69068141451380640e+01 
Electron-deuteron_Coulomb_log_at_point_464_______________________________ (plasma_coulomb_log_electron_deuteron_profile464)_ 1.69027593278496120e+01 
Electron-deuteron_Coulomb_log_at_point_465_______________________________ (plasma_coulomb_log_electron_deuteron_profile465)_ 1.68990660726558382e+01 
Electron-deuteron_Coulomb_log_at_point_466_______________________________ (plasma_coulomb_log_electron_deuteron_profile466)_ 1.68957850244222989e+01 
Electron-deuteron_Coulomb_log_at_point_467_______________________________ (plasma_coulomb_log_electron_deuteron_profile467)_ 1.68929838509893067e+01 
Electron-deuteron_Coulomb_log_at_point_468_______________________________ (plasma_coulomb_log_electron_deuteron_profile468)_ 1.68907611743261548e+01 
Electron-deuteron_Coulomb_log_at_point_469_______________________________ (plasma_coulomb_log_electron_deuteron_profile469)_ 1.68892857909365084e+01 
Electron-deuteron_Coulomb_log_at_point_470_______________________________ (plasma_coulomb_log_electron_deuteron_profile470)_ 1.68890372179813255e+01 
Electron-deuteron_Coulomb_log_at_point_471_______________________________ (plasma_coulomb_log_electron_deuteron_profile471)_ 1.68630654295196756e+01 
Electron-deuteron_Coulomb_log_at_point_472_______________________________ (plasma_coulomb_log_electron_deuteron_profile472)_ 1.68360586652398219e+01 
Electron-deuteron_Coulomb_log_at_point_473_______________________________ (plasma_coulomb_log_electron_deuteron_profile473)_ 1.68079394693217026e+01 
Electron-deuteron_Coulomb_log_at_point_474_______________________________ (plasma_coulomb_log_electron_deuteron_profile474)_ 1.67786216650508138e+01 
Electron-deuteron_Coulomb_log_at_point_475_______________________________ (plasma_coulomb_log_electron_deuteron_profile475)_ 1.67480090130514654e+01 
Electron-deuteron_Coulomb_log_at_point_476_______________________________ (plasma_coulomb_log_electron_deuteron_profile476)_ 1.67159936025776936e+01 
Electron-deuteron_Coulomb_log_at_point_477_______________________________ (plasma_coulomb_log_electron_deuteron_profile477)_ 1.66824539096241757e+01 
Electron-deuteron_Coulomb_log_at_point_478_______________________________ (plasma_coulomb_log_electron_deuteron_profile478)_ 1.66472524356317457e+01 
Electron-deuteron_Coulomb_log_at_point_479_______________________________ (plasma_coulomb_log_electron_deuteron_profile479)_ 1.66102328133695600e+01 
Electron-deuteron_Coulomb_log_at_point_480_______________________________ (plasma_coulomb_log_electron_deuteron_profile480)_ 1.65712162291226939e+01 
Electron-deuteron_Coulomb_log_at_point_481_______________________________ (plasma_coulomb_log_electron_deuteron_profile481)_ 1.65299969580262314e+01 
Electron-deuteron_Coulomb_log_at_point_482_______________________________ (plasma_coulomb_log_electron_deuteron_profile482)_ 1.64863367353090027e+01 
Electron-deuteron_Coulomb_log_at_point_483_______________________________ (plasma_coulomb_log_electron_deuteron_profile483)_ 1.64399575795660624e+01 
Electron-deuteron_Coulomb_log_at_point_484_______________________________ (plasma_coulomb_log_electron_deuteron_profile484)_ 1.63905325279153438e+01 
Electron-deuteron_Coulomb_log_at_point_485_______________________________ (plasma_coulomb_log_electron_deuteron_profile485)_ 1.63376735094362964e+01 
Electron-deuteron_Coulomb_log_at_point_486_______________________________ (plasma_coulomb_log_electron_deuteron_profile486)_ 1.62809152268872204e+01 
Electron-deuteron_Coulomb_log_at_point_487_______________________________ (plasma_coulomb_log_electron_deuteron_profile487)_ 1.62196933593635038e+01 
Electron-deuteron_Coulomb_log_at_point_488_______________________________ (plasma_coulomb_log_electron_deuteron_profile488)_ 1.61533145031174463e+01 
Electron-deuteron_Coulomb_log_at_point_489_______________________________ (plasma_coulomb_log_electron_deuteron_profile489)_ 1.60809137843947667e+01 
Electron-deuteron_Coulomb_log_at_point_490_______________________________ (plasma_coulomb_log_electron_deuteron_profile490)_ 1.60013935334565680e+01 
Electron-deuteron_Coulomb_log_at_point_491_______________________________ (plasma_coulomb_log_electron_deuteron_profile491)_ 1.59133318640306776e+01 
Electron-deuteron_Coulomb_log_at_point_492_______________________________ (plasma_coulomb_log_electron_deuteron_profile492)_ 1.58148414938627102e+01 
Electron-deuteron_Coulomb_log_at_point_493_______________________________ (plasma_coulomb_log_electron_deuteron_profile493)_ 1.57033422999206866e+01 
Electron-deuteron_Coulomb_log_at_point_494_______________________________ (plasma_coulomb_log_electron_deuteron_profile494)_ 1.55751754464245202e+01 
Electron-deuteron_Coulomb_log_at_point_495_______________________________ (plasma_coulomb_log_electron_deuteron_profile495)_ 1.54249049185919755e+01 
Electron-deuteron_Coulomb_log_at_point_496_______________________________ (plasma_coulomb_log_electron_deuteron_profile496)_ 1.52439427641381258e+01 
Electron-deuteron_Coulomb_log_at_point_497_______________________________ (plasma_coulomb_log_electron_deuteron_profile497)_ 1.50175190977938673e+01 
Electron-deuteron_Coulomb_log_at_point_498_______________________________ (plasma_coulomb_log_electron_deuteron_profile498)_ 1.47168219085502248e+01 
Electron-deuteron_Coulomb_log_at_point_499_______________________________ (plasma_coulomb_log_electron_deuteron_profile499)_ 1.42725136102659551e+01 
Electron-deuteron_Coulomb_log_at_point_500_______________________________ (plasma_coulomb_log_electron_deuteron_profile500)_ 1.34229050132675543e+01 
Electron-triton_Coulomb_log_at_point_0___________________________________ (plasma_coulomb_log_electron_triton_profile0)_ 1.83361413840320751e+01 
Electron-triton_Coulomb_log_at_point_1___________________________________ (plasma_coulomb_log_electron_triton_profile1)_ 1.83361370721098993e+01 
Electron-triton_Coulomb_log_at_point_2___________________________________ (plasma_coulomb_log_electron_triton_profile2)_ 1.83361241362423080e+01 
Electron-triton_Coulomb_log_at_point_3___________________________________ (plasma_coulomb_log_electron_triton_profile3)_ 1.83361025761261622e+01 
Electron-triton_Coulomb_log_at_point_4___________________________________ (plasma_coulomb_log_electron_triton_profile4)_ 1.83360723912561880e+01 
Electron-triton_Coulomb_log_at_point_5___________________________________ (plasma_coulomb_log_electron_triton_profile5)_ 1.83360335809249619e+01 
Electron-triton_Coulomb_log_at_point_6___________________________________ (plasma_coulomb_log_electron_triton_profile6)_ 1.83359861442228649e+01 
Electron-triton_Coulomb_log_at_point_7___________________________________ (plasma_coulomb_log_electron_triton_profile7)_ 1.83359300800380183e+01 
Electron-triton_Coulomb_log_at_point_8___________________________________ (plasma_coulomb_log_electron_triton_profile8)_ 1.83358653870562378e+01 
Electron-triton_Coulomb_log_at_point_9___________________________________ (plasma_coulomb_log_electron_triton_profile9)_ 1.83357920637609197e+01 
Electron-triton_Coulomb_log_at_point_10__________________________________ (plasma_coulomb_log_electron_triton_profile10)_ 1.83357101084329734e+01 
Electron-triton_Coulomb_log_at_point_11__________________________________ (plasma_coulomb_log_electron_triton_profile11)_ 1.83356195191506828e+01 
Electron-triton_Coulomb_log_at_point_12__________________________________ (plasma_coulomb_log_electron_triton_profile12)_ 1.83355202937896244e+01 
Electron-triton_Coulomb_log_at_point_13__________________________________ (plasma_coulomb_log_electron_triton_profile13)_ 1.83354124300225116e+01 
Electron-triton_Coulomb_log_at_point_14__________________________________ (plasma_coulomb_log_electron_triton_profile14)_ 1.83352959253190626e+01 
Electron-triton_Coulomb_log_at_point_15__________________________________ (plasma_coulomb_log_electron_triton_profile15)_ 1.83351707769458194e+01 
Electron-triton_Coulomb_log_at_point_16__________________________________ (plasma_coulomb_log_electron_triton_profile16)_ 1.83350369819659988e+01 
Electron-triton_Coulomb_log_at_point_17__________________________________ (plasma_coulomb_log_electron_triton_profile17)_ 1.83348945372393146e+01 
Electron-triton_Coulomb_log_at_point_18__________________________________ (plasma_coulomb_log_electron_triton_profile18)_ 1.83347434394217537e+01 
Electron-triton_Coulomb_log_at_point_19__________________________________ (plasma_coulomb_log_electron_triton_profile19)_ 1.83345836849653985e+01 
Electron-triton_Coulomb_log_at_point_20__________________________________ (plasma_coulomb_log_electron_triton_profile20)_ 1.83344152701181784e+01 
Electron-triton_Coulomb_log_at_point_21__________________________________ (plasma_coulomb_log_electron_triton_profile21)_ 1.83342381909236600e+01 
Electron-triton_Coulomb_log_at_point_22__________________________________ (plasma_coulomb_log_electron_triton_profile22)_ 1.83340524432207843e+01 
Electron-triton_Coulomb_log_at_point_23__________________________________ (plasma_coulomb_log_electron_triton_profile23)_ 1.83338580226436072e+01 
