# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+g726df45a3" 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_304)_ 5.31698909152609929e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_305)_ 5.31096793448866862e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_306)_ 5.30490348278093720e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_307)_ 5.29879531966296753e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_308)_ 5.29264302178526620e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_309)_ 5.28644615905129740e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_310)_ 5.28020429447638406e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_311)_ 5.27391698404287510e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_312)_ 5.26758377655147711e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_313)_ 5.26120421346861065e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_314)_ 5.25477844073922427e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_315)_ 5.24830800226971235e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_316)_ 5.24178981093658152e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_317)_ 5.23522337750386200e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_318)_ 5.22860820457801410e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_319)_ 5.22194378642871655e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_320)_ 5.21522960880467608e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_321)_ 5.20846514874431392e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_322)_ 5.20164987438113400e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_323)_ 5.19478324474361699e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_324)_ 5.18786470954943155e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_325)_ 5.18089345017099703e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_326)_ 5.17386911698638841e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_327)_ 5.16679116711369488e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_328)_ 5.15965901082410952e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_329)_ 5.15247204795650333e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_330)_ 5.14522966767323169e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_331)_ 5.13793124820874780e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_332)_ 5.13057615661074351e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_333)_ 5.12316374847356499e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_334)_ 5.11575900428450225e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_335)_ 5.10844422553012691e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_336)_ 5.10107181353428345e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_337)_ 5.09364109496859001e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_338)_ 5.08615138395968387e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_339)_ 5.07860198177904891e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_340)_ 5.07099217652318117e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_341)_ 5.06332124278372930e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_342)_ 5.05558844130721141e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_343)_ 5.04783775351130544e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_344)_ 5.04008856589691803e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_345)_ 5.03227610129776650e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_346)_ 5.02439957258977898e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_347)_ 5.01645817715097522e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_348)_ 5.00845109645549869e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_349)_ 5.00037749565424576e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_350)_ 4.99223652314156112e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_351)_ 4.98408764665070478e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_352)_ 4.97632281706493984e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_353)_ 4.96849229996136899e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_354)_ 4.96059522934682988e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_355)_ 4.95263072126356647e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_356)_ 4.94459787329243881e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_357)_ 4.93649576403881980e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_358)_ 4.92832345260045841e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_359)_ 4.92021766435547363e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_360)_ 4.91229414728272360e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_361)_ 4.90430093175402320e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_362)_ 4.89623704144121419e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_363)_ 4.88810147860838882e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_364)_ 4.87989322348504047e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_365)_ 4.87161123361607267e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_366)_ 4.86331885346419810e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_367)_ 4.85561469026694326e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_368)_ 4.84784017461946561e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_369)_ 4.83999426483223090e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_370)_ 4.83207589516987923e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_371)_ 4.82408397510893110e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_372)_ 4.81601738856661470e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_373)_ 4.80803049562529807e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_374)_ 4.80041259419456310e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_375)_ 4.79272223724133681e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_376)_ 4.78495828787069613e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_377)_ 4.77711958147684470e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_378)_ 4.76920492483867235e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_379)_ 4.76121309517809337e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_380)_ 4.75382450197817548e+01 OP 
