# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+ga6cc0e29a" 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_166)_ 1.75253290290247605e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_167)_ 1.74977471002274356e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_168)_ 1.74605921858858153e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_169)_ 1.74226426087172221e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_170)_ 1.73880389978977732e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_171)_ 1.73417326090655735e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_172)_ 1.72934032860883953e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_173)_ 1.72433892618300995e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_174)_ 1.71819248995380178e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_175)_ 1.71196070548803654e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_176)_ 1.70536888652891250e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_177)_ 1.69743885955426848e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_178)_ 1.68989342627533325e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_179)_ 1.68150281661482737e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_180)_ 1.67231257068148516e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_181)_ 1.66326892568928564e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_182)_ 1.65365250211511352e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_183)_ 1.64452832763139583e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_184)_ 1.63590436857390600e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_185)_ 1.62744723059097183e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_186)_ 1.61990200522800620e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_187)_ 1.61278199940751144e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_188)_ 1.60656119527131764e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_189)_ 1.60139113550136223e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_190)_ 1.59778092394534141e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_191)_ 1.59399999999999995e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_192)_ 1.59098028565528296e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_193)_ 1.58648999450332084e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_194)_ 1.57897649075623541e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_195)_ 1.55921281506724689e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_196)_ 1.47787248029285685e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_197)_ 1.23723085515323170e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_198)_ 1.03134873339503752e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_199)_ 8.09040581855322749e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_200)_ 2.17999999999999992e-21 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_0)___ 2.54421361048382089e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_1)___ 2.54421110794083845e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_2)___ 2.54420359993648297e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_3)___ 2.54419108534434280e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_4)___ 2.54417356228643854e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_5)___ 2.54415102813228486e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_6)___ 2.54412347949757098e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_7)___ 2.54409091224246851e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_8)___ 2.54405332146955274e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_9)___ 2.54401070152134459e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_10)__ 2.54396393202734252e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_11)__ 2.54391249725372717e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_12)__ 2.54385613284368084e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_13)__ 2.54379483027649229e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_14)__ 2.54372858027191704e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_15)__ 2.54365737278547002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_16)__ 2.54358119700331891e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_17)__ 2.54350004133676961e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_18)__ 2.54341389341634283e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_19)__ 2.54332274008543244e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_20)__ 2.54322656739353867e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_21)__ 2.54312536058906993e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_22)__ 2.54301910411170518e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_23)__ 2.54290778158430619e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_24)__ 2.54279137580437506e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_25)__ 2.54266986873504344e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_26)__ 2.54254324149558641e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_27)__ 2.54241147435144548e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_28)__ 2.54227454670375899e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_29)__ 2.54213243707837506e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_30)__ 2.54198467215780930e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_31)__ 2.54182750666958732e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_32)__ 2.54166493021711588e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_33)__ 2.54149691694386632e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_34)__ 2.54132344002653419e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_35)__ 2.54114447166027055e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_36)__ 2.54095998304327715e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_37)__ 2.54076994436075232e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_38)__ 2.54057432476816487e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_39)__ 2.54037309237383973e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_40)__ 2.54016621422082807e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_41)__ 2.53995476125767894e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_42)__ 2.53974169271648904e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_43)__ 2.53952301008984520e+01 OP 
