# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+g0df70973d" 
Radial_strain_on_insulator_______________________________________________ (insstrain)____________________ -4.86286177233799695e-03 OP 
# Central Solenoid Structure #
Inner_radius_of_the_CS_coil_[m]__________________________________________ (r_cs_inner)___________________ 2.05612070679685788e+00 OP 
Middle_radius_of_the_CS_coil_[m]_________________________________________ (r_cs_middle)__________________ 2.38766470712170920e+00 OP 
Outer_radius_of_the_CS_coil_[m]__________________________________________ (r_cs_outer)___________________ 2.71920870744656051e+00 OP 
Full_radial_extent_of_the_CS_coil_[m]____________________________________ (dr_cs_full)___________________ 5.43841741489312103e+00 OP 
Radial_thickness_of_the_CS_coil_[m]______________________________________ (dr_cs)________________________ 6.63088000649702747e-01 OP 
Radial_thickness_of_the_CS_bore_[m]______________________________________ (dr_cs_bore)___________________ 2.05612070679685788e+00 OP 
Vertical_top_of_the_CS_coil_[m]__________________________________________ (z_cs_upper)___________________ 8.75497516102380224e+00 OP 
Vertical_middle_of_the_CS_coil_[m]_______________________________________ (z_cs_middle)__________________ 0.00000000000000000e+00 OP 
Vertical_bottom_of_the_CS_coil_[m]_______________________________________ (z_cs_lower)___________________ -8.75497516102380224e+00 OP 
Full_vertical_extent_of_the_CS_coil_[m]__________________________________ (dz_cs_full)___________________ 1.75099503220476045e+01 OP 
Central_solenoid_to_TF_coil_internal_edge_height_[m]_____________________ (f_z_cs_tf_internal)___________ 9.00000000000000022e-01 OP 
CS_poloidal_cross-sectional_area_[m²]____________________________________ (a_cs_poloidal)________________ 1.16106379505221646e+01 OP 
CS_total_top-down_toroidal_cross-sectional_area_[m²]_____________________ (a_cs_toroidal)________________ 9.94773888959918295e+00 OP 
Poloidal_area_of_a_CS_turn_[m²]__________________________________________ (a_cs_turn)____________________ 2.68332939165842090e-03 OP 
Vertical_thickness_of_a_CS_turn_[m]______________________________________ (dz_cs_turn)___________________ 2.90401806902301843e-02 OP 
Length_of_a_CS_turn_[m]__________________________________________________ (dr_cs_turn)___________________ 9.24005749234596691e-02 OP 
Length_to_diameter_ratio_of_a_CS_turn____________________________________ (f_dr_dz_cs_turn)______________ 3.18181818181818166e+00 OP 
Radius_of_CS_turn_cable_space_[m]________________________________________ (radius_cs_turn_cable_space)___ 4.47813339405642510e-03 OP 
Radial_thickness_of_steel_conduit_to_cable_space_[m]_____________________ (dr_cs_turn_conduit)___________ 1.00419569510586670e-02 OP 
Vertical_thickness_of_steel_conduit_to_cable_space_[m]___________________ (dz_cs_turn_conduit)___________ 1.00419569510586670e-02 OP 
Corner_radius_of_CS_turn_[m]_____________________________________________ (radius_cs_turn_corners)_______ 3.00000000000000006e-03 OP 
CS_conductor+void_cross-sectional_area_[m²]______________________________ (a_cs_cable_space)_____________ 2.76145547157290849e+00 OP 
CS_conductor_cross-sectional_area_[m²]___________________________________ (a_cs_cable_space*(1-f_a_cs_void))_ 1.93301883010103581e+00 OP 
CS_void_cross-sectional_area_[m²]________________________________________ (a_cs_cable_space*f_a_cs_void)_ 8.28436641471872570e-01 OP 
CS_steel_cross-sectional_area_[m²]_______________________________________ (a_cs_steel_poloidal)__________ 8.84918247894925614e+00 OP 
CS_steel_area_fraction___________________________________________________ (f_a_cs_turn_steel)____________ 7.62161607024468668e-01 
Copper_fraction_in_strand________________________________________________ (fcuohsu)______________________ 6.99999999999999956e-01 
Void_(coolant)_fraction_in_conductor_____________________________________ (f_a_cs_void)__________________ 2.99999999999999989e-01 
# Central Solenoid and PF Coils #
Existence_of_central_solenoid____________________________________________ (iohcl)________________________            1 
Central_solenoid_superconductor_material_________________________________ (i_cs_superconductor)__________            5 
CS_superconductor_operating_temperature_(K)______________________________ (temp_cs_superconductor_operating)_ 4.75000000000000000e+00 
CS_temperature_margin_(K)________________________________________________ (temp_cs_superconductor_margin)_ 1.50000000059313088e+00 OP 
Minimum_permitted_temperature_margin_(K)_________________________________ (temp_cs_superconductor_margin_min)_ 1.50000000000000000e+00 
Maximum_field_at_Beginning_Of_Pulse_(T)__________________________________ (b_cs_peak_pulse_start)________ 1.16944799620809530e+01 OP 
Critical_superconductor_current_density_at_BOP_[A/m²]____________________ (j_cs_conductor_critical_pulse_start)_ 6.32681106166935563e+08 OP 
Critical_cable_current_density_at_BOP_[A/m²]_____________________________ (jcableoh_bop)_________________ 1.32863032295056477e+08 OP 
Allowable_overall_current_density_at_BOP_[A/m²]__________________________ (j_cs_critical_pulse_start)____ 3.15999300869123563e+07 OP 
Actual_overall_current_density_at_BOP_[A/m²]_____________________________ (j_cs_pulse_start)_____________ 1.38036730991016217e+07 OP 
Maximum_field_at_End_Of_Flattop_[T]______________________________________ (b_cs_peak_flat_top_end)_______ 1.25638461647021717e+01 OP 
Critical_superconductor_current_density_at_EOF_[A/m²]____________________ (j_cs_conductor_critical_flat_top_end)_ 5.15519109375897765e+08 OP 
Critical_cable_current_density_at_EOF_[A/m²]_____________________________ (jcableoh_eof)_________________ 1.08259012968938544e+08 OP 
Allowable_overall_current_density_at_EOF_[A/m²]__________________________ (j_cs_critical_flat_top_end)___ 2.57481496696495526e+07 OP 
Actual_overall_current_density_at_EOF_[A/m²]_____________________________ (j_cs_flat_top_end)____________ 1.60248682601818126e+07 
Radial_position_of_CS_filament_0_________________________________________ r_pf_cs_current_filaments0_____ 5.79732142855296750e+00 
Radial_position_of_CS_filament_1_________________________________________ r_pf_cs_current_filaments1_____ 5.79732142855296750e+00 
Radial_position_of_CS_filament_2_________________________________________ r_pf_cs_current_filaments2_____ 1.81305112883385604e+01 
Radial_position_of_CS_filament_3_________________________________________ r_pf_cs_current_filaments3_____ 1.81305112883385604e+01 
Radial_position_of_CS_filament_4_________________________________________ r_pf_cs_current_filaments4_____ 1.62538953191649007e+01 
Radial_position_of_CS_filament_5_________________________________________ r_pf_cs_current_filaments5_____ 1.62538953191649007e+01 
Radial_position_of_CS_filament_6_________________________________________ r_pf_cs_current_filaments6_____ 8.59999999997261355e+00 
Radial_position_of_CS_filament_7_________________________________________ r_pf_cs_current_filaments7_____ 2.38766470712170920e+00 
Radial_position_of_CS_filament_8_________________________________________ r_pf_cs_current_filaments8_____ 2.38766470712170920e+00 
Radial_position_of_CS_filament_9_________________________________________ r_pf_cs_current_filaments9_____ 2.38766470712170920e+00 
Radial_position_of_CS_filament_10________________________________________ r_pf_cs_current_filaments10____ 2.38766470712170920e+00 
Radial_position_of_CS_filament_11________________________________________ r_pf_cs_current_filaments11____ 2.38766470712170920e+00 
Radial_position_of_CS_filament_12________________________________________ r_pf_cs_current_filaments12____ 2.38766470712170920e+00 
Radial_position_of_CS_filament_13________________________________________ r_pf_cs_current_filaments13____ 2.38766470712170920e+00 
Radial_position_of_CS_filament_14________________________________________ r_pf_cs_current_filaments14____ 5.79732142855296750e+00 
Radial_position_of_CS_filament_15________________________________________ r_pf_cs_current_filaments15____ 5.79732142855296750e+00 
Radial_position_of_CS_filament_16________________________________________ r_pf_cs_current_filaments16____ 1.81305112883385604e+01 
Radial_position_of_CS_filament_17________________________________________ r_pf_cs_current_filaments17____ 1.81305112883385604e+01 
Radial_position_of_CS_filament_18________________________________________ r_pf_cs_current_filaments18____ 1.62538953191649007e+01 
Radial_position_of_CS_filament_19________________________________________ r_pf_cs_current_filaments19____ 1.62538953191649007e+01 
Radial_position_of_CS_filament_20________________________________________ r_pf_cs_current_filaments20____ 1.62538953191649007e+01 
Radial_position_of_CS_filament_21________________________________________ r_pf_cs_current_filaments21____ 1.62538953191649007e+01 
Radial_position_of_CS_filament_22________________________________________ r_pf_cs_current_filaments22____ 1.62538953191649007e+01 
Radial_position_of_CS_filament_23________________________________________ r_pf_cs_current_filaments23____ 1.62538953191649007e+01 
Radial_position_of_CS_filament_24________________________________________ r_pf_cs_current_filaments24____ 1.62538953191649007e+01 
Radial_position_of_CS_filament_25________________________________________ r_pf_cs_current_filaments25____ 1.62538953191649007e+01 
Radial_position_of_CS_filament_26________________________________________ r_pf_cs_current_filaments26____ 8.59999999997261355e+00 
Radial_position_of_CS_filament_27________________________________________ r_pf_cs_current_filaments27____ 0.00000000000000000e+00 
Radial_position_of_CS_filament_28________________________________________ r_pf_cs_current_filaments28____ 0.00000000000000000e+00 
Radial_position_of_CS_filament_29________________________________________ r_pf_cs_current_filaments29____ 0.00000000000000000e+00 
Radial_position_of_CS_filament_30________________________________________ r_pf_cs_current_filaments30____ 0.00000000000000000e+00 
Radial_position_of_CS_filament_31________________________________________ r_pf_cs_current_filaments31____ 0.00000000000000000e+00 
Radial_position_of_CS_filament_32________________________________________ r_pf_cs_current_filaments32____ 0.00000000000000000e+00 
Radial_position_of_CS_filament_33________________________________________ r_pf_cs_current_filaments33____ 0.00000000000000000e+00 
Radial_position_of_CS_filament_34________________________________________ r_pf_cs_current_filaments34____ 0.00000000000000000e+00 
Radial_position_of_CS_filament_35________________________________________ r_pf_cs_current_filaments35____ 0.00000000000000000e+00 
Radial_position_of_CS_filament_36________________________________________ r_pf_cs_current_filaments36____ 0.00000000000000000e+00 
Radial_position_of_CS_filament_37________________________________________ r_pf_cs_current_filaments37____ 0.00000000000000000e+00 
Radial_position_of_CS_filament_38________________________________________ r_pf_cs_current_filaments38____ 0.00000000000000000e+00 
Radial_position_of_CS_filament_39________________________________________ r_pf_cs_current_filaments39____ 0.00000000000000000e+00 
Radial_position_of_CS_filament_40________________________________________ r_pf_cs_current_filaments40____ 0.00000000000000000e+00 
Radial_position_of_CS_filament_41________________________________________ r_pf_cs_current_filaments41____ 0.00000000000000000e+00 
Radial_position_of_CS_filament_42________________________________________ r_pf_cs_current_filaments42____ 0.00000000000000000e+00 
Radial_position_of_CS_filament_43________________________________________ r_pf_cs_current_filaments43____ 0.00000000000000000e+00 
Radial_position_of_CS_filament_44________________________________________ r_pf_cs_current_filaments44____ 0.00000000000000000e+00 
Radial_position_of_CS_filament_45________________________________________ r_pf_cs_current_filaments45____ 0.00000000000000000e+00 
Radial_position_of_CS_filament_46________________________________________ r_pf_cs_current_filaments46____ 0.00000000000000000e+00 
Radial_position_of_CS_filament_47________________________________________ r_pf_cs_current_filaments47____ 0.00000000000000000e+00 
Radial_position_of_CS_filament_48________________________________________ r_pf_cs_current_filaments48____ 0.00000000000000000e+00 
Radial_position_of_CS_filament_49________________________________________ r_pf_cs_current_filaments49____ 0.00000000000000000e+00 
