# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+g8a6f0af65" 
Date_of_run______________________________________________________________ (date)_________________________ "04/09/2026 UTC" 
Time_of_run______________________________________________________________ (time)_________________________      "10:26" 
User_____________________________________________________________________ (username)_____________________     "runner" 
PROCESS_run_title________________________________________________________ (runtitle)_____________________      "SQuID" 
PROCESS_git_tag__________________________________________________________ (tagno)________________________           "" 
PROCESS_git_branch_______________________________________________________ (branch_name)__________________           "" 
Input_filename___________________________________________________________ (fileprefix)___________________ "/home/runner/work/PROCESS/PROCESS/tests/regression/input_files/stellarator_helias.IN.DAT" 
Optimisation_switch______________________________________________________ (i_process_run_mode)___________            1 
Figure_of_merit_switch___________________________________________________ (i_figure_merit)_______________            6 
# Numerics #
# PROCESS found a feasible solution #
Error_flag_______________________________________________________________ (ifail)________________________            1 
Number_of_iteration_variables____________________________________________ (n_iteration_variables)________            8 
Number_of_constraints_(total)____________________________________________ (n_equality_constraints+n_inequality_constraints)_           14 
Optimisation_switch______________________________________________________ (i_process_run_mode)___________            1 
Figure_of_merit_switch___________________________________________________ (i_figure_merit)_______________            6 
Objective_function_name__________________________________________________ (objf_name)____________________ "Cost of electricity" 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_39)_ 6.13712117804941428e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_40)_ 6.13496373674828419e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_41)_ 6.13274706331251593e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_42)_ 6.13047079123196283e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_43)_ 6.12813454227304817e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_44)_ 6.12573792625752063e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_45)_ 6.12328054083248219e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_46)_ 6.12076197123138144e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_47)_ 6.11818179002567746e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_48)_ 6.11559862398288132e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_49)_ 6.11295881717909211e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_50)_ 6.11025754964417942e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_51)_ 6.10749435216092849e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_52)_ 6.10466874179362193e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_53)_ 6.10178022158361202e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_54)_ 6.09882828023316819e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_55)_ 6.09578574071986665e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_56)_ 6.09263623760751400e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_57)_ 6.08942023042133442e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_58)_ 6.08613713425703153e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_59)_ 6.08278634773623423e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_60)_ 6.07936725260070929e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_61)_ 6.07587920822842236e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_62)_ 6.07232142233853196e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_63)_ 6.06869336453653858e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_64)_ 6.06499434463252953e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_65)_ 6.06122365327683923e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_66)_ 6.05738056144909294e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_67)_ 6.05335852586163554e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_68)_ 6.04909347969652984e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_69)_ 6.04474857566438288e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_70)_ 6.04032294450973666e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_71)_ 6.03581569287600814e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_72)_ 6.03124030322369862e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_73)_ 6.02665396802006796e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_74)_ 6.02198475167733420e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_75)_ 6.01723167577837685e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_76)_ 6.01239373457058548e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_77)_ 6.00734965802452408e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_78)_ 6.00210073121822845e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_79)_ 5.99675956478320131e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_80)_ 5.99132498155819420e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_81)_ 5.98577354252363847e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_82)_ 5.98004462802777681e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_83)_ 5.97421676739910694e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_84)_ 5.96828861906798238e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_85)_ 5.96223633523324494e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_86)_ 5.95591752686121083e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_87)_ 5.94949099979945188e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_88)_ 5.94295520428915225e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_89)_ 5.93626324826270846e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_90)_ 5.92939032713374417e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_91)_ 5.92240128671574411e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_92)_ 5.91529435594404518e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_93)_ 5.90780697721184183e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_94)_ 5.90013577110052339e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_95)_ 5.89233560467831552e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_96)_ 5.88438741015749827e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_97)_ 5.87628491480670760e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_98)_ 5.86804637250680088e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_99)_ 5.85965615725064666e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_100)_ 5.85108984133821153e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_101)_ 5.84237955410614447e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_102)_ 5.83331407377307372e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_103)_ 5.82354948391484157e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_104)_ 5.81362027697785493e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_105)_ 5.80363049973928113e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_106)_ 5.79360846570953356e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_107)_ 5.78341659165032027e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_108)_ 5.77300046797893671e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_109)_ 5.76238142283401515e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_110)_ 5.75156239933823912e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_111)_ 5.74008691167802070e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_112)_ 5.72841432336115588e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_113)_ 5.71625132431019338e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_114)_ 5.70363130178195163e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_115)_ 5.69084486192025167e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_116)_ 5.67809377811613771e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_117)_ 5.66511938491004727e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_118)_ 5.65179683877223411e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_119)_ 5.63821542028452072e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_120)_ 5.62432100390361427e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_121)_ 5.61013415420059829e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_122)_ 5.59536961953348921e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_123)_ 5.57991445887745030e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_124)_ 5.56433920842048053e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_125)_ 5.54869309064401506e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_126)_ 5.53293368998125814e+01 OP 
