# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+g311e5b343" 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_196)_ 4.89359269055673352e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_197)_ 4.89215124753959429e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_198)_ 4.89069976354316580e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_199)_ 4.88923818711684177e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_200)_ 4.88776646623114530e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_201)_ 4.88628454827036904e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_202)_ 4.88479238002509817e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_203)_ 4.88328990768458979e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_204)_ 4.88177707682903730e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_205)_ 4.88025383242168971e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_206)_ 4.87872011880084102e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_207)_ 4.87717587967167674e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_208)_ 4.87562105809798112e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_209)_ 4.87405559649369806e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_210)_ 4.87220793233151568e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_211)_ 4.87033766319738817e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_212)_ 4.86845464589905532e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_213)_ 4.86655880940169254e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_214)_ 4.86465008185219006e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_215)_ 4.86272839056810255e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_216)_ 4.86079366202640912e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_217)_ 4.85884582185206924e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_218)_ 4.85688479480636772e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_219)_ 4.85491050477506150e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_220)_ 4.85292287475629962e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_221)_ 4.85092182684833446e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_222)_ 4.84890728223700194e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_223)_ 4.84687916118297792e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_224)_ 4.84483738300880091e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_225)_ 4.84278186608565449e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_226)_ 4.84071252781990538e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_227)_ 4.83862928463939852e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_228)_ 4.83653205197948850e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_229)_ 4.83442074426882229e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_230)_ 4.83218407925652613e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_231)_ 4.82970674327293850e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_232)_ 4.82721280701193649e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_233)_ 4.82470216656706228e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_234)_ 4.82217471677921452e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_235)_ 4.81963035121822756e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_236)_ 4.81706896216410030e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_237)_ 4.81449044058786839e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_238)_ 4.81189467613210695e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_239)_ 4.80928155709105667e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_240)_ 4.80665097039036837e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_241)_ 4.80400280156645181e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_242)_ 4.80133693474542298e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_243)_ 4.79865325262163864e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_244)_ 4.79595163643581088e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_245)_ 4.79323196595268826e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_246)_ 4.79049411943830066e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_247)_ 4.78773797363674447e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_248)_ 4.78481352203755250e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_249)_ 4.78161654372435834e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_250)_ 4.77839818626740183e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_251)_ 4.77515830134477710e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_252)_ 4.77189673875155620e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_253)_ 4.76861334636984964e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_254)_ 4.76530797013825804e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_255)_ 4.76198045402069567e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_256)_ 4.75863063997457090e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_257)_ 4.75525836791831722e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_258)_ 4.75186347569824363e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_259)_ 4.74844579905470283e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_260)_ 4.74500517158754747e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_261)_ 4.74154142472086235e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_262)_ 4.73805438766695559e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_263)_ 4.73454388738959295e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_264)_ 4.73089616286824324e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_265)_ 4.72713515169700074e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_266)_ 4.72334877483478408e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_267)_ 4.71953683945700178e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_268)_ 4.71569915015504293e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_269)_ 4.71183550889212626e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_270)_ 4.70794571495819270e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_271)_ 4.70402956492381321e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_272)_ 4.70008685259308052e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_273)_ 4.69611736895546699e+01 OP 
