# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+g0c2c6b127" 
Date_of_run______________________________________________________________ (date)_________________________ "16/04/2026 UTC" 
Time_of_run______________________________________________________________ (time)_________________________      "09:10" 
User_____________________________________________________________________ (username)_____________________     "runner" 
PROCESS_run_title________________________________________________________ (runtitle)_____________________ "EU-DEMO LAR 2023 baseline" 
PROCESS_git_tag__________________________________________________________ (tagno)________________________           "" 
PROCESS_git_branch_______________________________________________________ (branch_name)__________________           "" 
Input_filename___________________________________________________________ (fileprefix)___________________ "/home/runner/work/PROCESS/PROCESS/tests/regression/input_files/low_aspect_ratio_DEMO.IN.DAT" 
Optimisation_switch______________________________________________________ (ioptimz)______________________            1 
Figure_of_merit_switch___________________________________________________ (minmax)_______________________          -14 
# Numerics #
# PROCESS found a feasible solution #
Xe_concentration_at_point_129____________________________________________ (f_nd_impurity_electrons12_129)_ 3.52067987332682960e+16 OP 
Xe_concentration_at_point_130____________________________________________ (f_nd_impurity_electrons12_130)_ 3.51896151654909160e+16 OP 
Xe_concentration_at_point_131____________________________________________ (f_nd_impurity_electrons12_131)_ 3.51722989060704640e+16 OP 
Xe_concentration_at_point_132____________________________________________ (f_nd_impurity_electrons12_132)_ 3.51548499550069440e+16 OP 
Xe_concentration_at_point_133____________________________________________ (f_nd_impurity_electrons12_133)_ 3.51372683123003520e+16 OP 
Xe_concentration_at_point_134____________________________________________ (f_nd_impurity_electrons12_134)_ 3.51195539779507000e+16 OP 
Xe_concentration_at_point_135____________________________________________ (f_nd_impurity_electrons12_135)_ 3.51017069519579760e+16 OP 
Xe_concentration_at_point_136____________________________________________ (f_nd_impurity_electrons12_136)_ 3.50837272343221840e+16 OP 
Xe_concentration_at_point_137____________________________________________ (f_nd_impurity_electrons12_137)_ 3.50656148250433200e+16 OP 
Xe_concentration_at_point_138____________________________________________ (f_nd_impurity_electrons12_138)_ 3.50473697241213920e+16 OP 
Xe_concentration_at_point_139____________________________________________ (f_nd_impurity_electrons12_139)_ 3.50289919315563960e+16 OP 
Xe_concentration_at_point_140____________________________________________ (f_nd_impurity_electrons12_140)_ 3.50104814473483240e+16 OP 
Xe_concentration_at_point_141____________________________________________ (f_nd_impurity_electrons12_141)_ 3.49918382714971920e+16 OP 
Xe_concentration_at_point_142____________________________________________ (f_nd_impurity_electrons12_142)_ 3.49730624040029880e+16 OP 
Xe_concentration_at_point_143____________________________________________ (f_nd_impurity_electrons12_143)_ 3.49541538448657120e+16 OP 
Xe_concentration_at_point_144____________________________________________ (f_nd_impurity_electrons12_144)_ 3.49351125940853720e+16 OP 
Xe_concentration_at_point_145____________________________________________ (f_nd_impurity_electrons12_145)_ 3.49159386516619640e+16 OP 
Xe_concentration_at_point_146____________________________________________ (f_nd_impurity_electrons12_146)_ 3.48966320175954840e+16 OP 
Xe_concentration_at_point_147____________________________________________ (f_nd_impurity_electrons12_147)_ 3.48771926918859360e+16 OP 
Xe_concentration_at_point_148____________________________________________ (f_nd_impurity_electrons12_148)_ 3.48576206745333160e+16 OP 
Xe_concentration_at_point_149____________________________________________ (f_nd_impurity_electrons12_149)_ 3.48379159655376320e+16 OP 
Xe_concentration_at_point_150____________________________________________ (f_nd_impurity_electrons12_150)_ 3.48180785648988800e+16 OP 
Xe_concentration_at_point_151____________________________________________ (f_nd_impurity_electrons12_151)_ 3.47981084726170600e+16 OP 
Xe_concentration_at_point_152____________________________________________ (f_nd_impurity_electrons12_152)_ 3.47780056886921680e+16 OP 
Xe_concentration_at_point_153____________________________________________ (f_nd_impurity_electrons12_153)_ 3.47577702131242120e+16 OP 
Xe_concentration_at_point_154____________________________________________ (f_nd_impurity_electrons12_154)_ 3.47374020459131880e+16 OP 
Xe_concentration_at_point_155____________________________________________ (f_nd_impurity_electrons12_155)_ 3.47169011870590840e+16 OP 
Xe_concentration_at_point_156____________________________________________ (f_nd_impurity_electrons12_156)_ 3.46962676365619280e+16 OP 
Xe_concentration_at_point_157____________________________________________ (f_nd_impurity_electrons12_157)_ 3.46755013944216920e+16 OP 
Xe_concentration_at_point_158____________________________________________ (f_nd_impurity_electrons12_158)_ 3.46546024606383880e+16 OP 
Xe_concentration_at_point_159____________________________________________ (f_nd_impurity_electrons12_159)_ 3.46335708352120120e+16 OP 
Xe_concentration_at_point_160____________________________________________ (f_nd_impurity_electrons12_160)_ 3.46124065181425800e+16 OP 
Xe_concentration_at_point_161____________________________________________ (f_nd_impurity_electrons12_161)_ 3.45911095094300680e+16 OP 
Xe_concentration_at_point_162____________________________________________ (f_nd_impurity_electrons12_162)_ 3.45696798090744960e+16 OP 
Xe_concentration_at_point_163____________________________________________ (f_nd_impurity_electrons12_163)_ 3.45481174170758480e+16 OP 
Xe_concentration_at_point_164____________________________________________ (f_nd_impurity_electrons12_164)_ 3.45264223334341360e+16 OP 
Xe_concentration_at_point_165____________________________________________ (f_nd_impurity_electrons12_165)_ 3.45045945581493560e+16 OP 
Xe_concentration_at_point_166____________________________________________ (f_nd_impurity_electrons12_166)_ 3.44826340912215040e+16 OP 
Xe_concentration_at_point_167____________________________________________ (f_nd_impurity_electrons12_167)_ 3.44605409326505840e+16 OP 
Xe_concentration_at_point_168____________________________________________ (f_nd_impurity_electrons12_168)_ 3.44383150824366000e+16 OP 
Xe_concentration_at_point_169____________________________________________ (f_nd_impurity_electrons12_169)_ 3.44159565405795400e+16 OP 
Xe_concentration_at_point_170____________________________________________ (f_nd_impurity_electrons12_170)_ 3.43934653070794160e+16 OP 
Xe_concentration_at_point_171____________________________________________ (f_nd_impurity_electrons12_171)_ 3.43708413819362240e+16 OP 
Xe_concentration_at_point_172____________________________________________ (f_nd_impurity_electrons12_172)_ 3.43480847651499640e+16 OP 
Xe_concentration_at_point_173____________________________________________ (f_nd_impurity_electrons12_173)_ 3.43251954567206320e+16 OP 
Xe_concentration_at_point_174____________________________________________ (f_nd_impurity_electrons12_174)_ 3.43021734566482280e+16 OP 
Xe_concentration_at_point_175____________________________________________ (f_nd_impurity_electrons12_175)_ 3.42790187649327640e+16 OP 
Xe_concentration_at_point_176____________________________________________ (f_nd_impurity_electrons12_176)_ 3.42557313815742240e+16 OP 
Xe_concentration_at_point_177____________________________________________ (f_nd_impurity_electrons12_177)_ 3.42323113065726240e+16 OP 
Xe_concentration_at_point_178____________________________________________ (f_nd_impurity_electrons12_178)_ 3.42087585399279480e+16 OP 
Xe_concentration_at_point_179____________________________________________ (f_nd_impurity_electrons12_179)_ 3.41850730816402080e+16 OP 
Xe_concentration_at_point_180____________________________________________ (f_nd_impurity_electrons12_180)_ 3.41612549317093920e+16 OP 
Xe_concentration_at_point_181____________________________________________ (f_nd_impurity_electrons12_181)_ 3.41373040901355200e+16 OP 
Xe_concentration_at_point_182____________________________________________ (f_nd_impurity_electrons12_182)_ 3.41132205569185720e+16 OP 
Xe_concentration_at_point_183____________________________________________ (f_nd_impurity_electrons12_183)_ 3.40890043320585520e+16 OP 
Xe_concentration_at_point_184____________________________________________ (f_nd_impurity_electrons12_184)_ 3.40646554155554680e+16 OP 
Xe_concentration_at_point_185____________________________________________ (f_nd_impurity_electrons12_185)_ 3.40401738074093160e+16 OP 
Xe_concentration_at_point_186____________________________________________ (f_nd_impurity_electrons12_186)_ 3.40155595076200960e+16 OP 
Xe_concentration_at_point_187____________________________________________ (f_nd_impurity_electrons12_187)_ 3.39908125161878040e+16 OP 
Xe_concentration_at_point_188____________________________________________ (f_nd_impurity_electrons12_188)_ 3.39659328331124400e+16 OP 
Xe_concentration_at_point_189____________________________________________ (f_nd_impurity_electrons12_189)_ 3.39409204583940160e+16 OP 
Xe_concentration_at_point_190____________________________________________ (f_nd_impurity_electrons12_190)_ 3.39157753920325200e+16 OP 
Xe_concentration_at_point_191____________________________________________ (f_nd_impurity_electrons12_191)_ 3.38904976340279560e+16 OP 
Xe_concentration_at_point_192____________________________________________ (f_nd_impurity_electrons12_192)_ 3.38650871843803200e+16 OP 
Xe_concentration_at_point_193____________________________________________ (f_nd_impurity_electrons12_193)_ 3.38395440430896200e+16 OP 
Xe_concentration_at_point_194____________________________________________ (f_nd_impurity_electrons12_194)_ 3.38138682101558520e+16 OP 
Xe_concentration_at_point_195____________________________________________ (f_nd_impurity_electrons12_195)_ 3.37880596855790080e+16 OP 
Xe_concentration_at_point_196____________________________________________ (f_nd_impurity_electrons12_196)_ 3.37621184693591000e+16 OP 
Xe_concentration_at_point_197____________________________________________ (f_nd_impurity_electrons12_197)_ 3.37360445614961280e+16 OP 
Xe_concentration_at_point_198____________________________________________ (f_nd_impurity_electrons12_198)_ 3.37098379619900800e+16 OP 
Xe_concentration_at_point_199____________________________________________ (f_nd_impurity_electrons12_199)_ 3.36834986708409600e+16 OP 
Xe_concentration_at_point_200____________________________________________ (f_nd_impurity_electrons12_200)_ 3.36570266880487880e+16 OP 
Xe_concentration_at_point_201____________________________________________ (f_nd_impurity_electrons12_201)_ 3.36304220136135280e+16 OP 
Xe_concentration_at_point_202____________________________________________ (f_nd_impurity_electrons12_202)_ 3.36036846475352160e+16 OP 
Xe_concentration_at_point_203____________________________________________ (f_nd_impurity_electrons12_203)_ 3.35768145898138240e+16 OP 
Xe_concentration_at_point_204____________________________________________ (f_nd_impurity_electrons12_204)_ 3.35498118404493680e+16 OP 
Xe_concentration_at_point_205____________________________________________ (f_nd_impurity_electrons12_205)_ 3.35226763994418440e+16 OP 
Xe_concentration_at_point_206____________________________________________ (f_nd_impurity_electrons12_206)_ 3.34954082667912520e+16 OP 
Xe_concentration_at_point_207____________________________________________ (f_nd_impurity_electrons12_207)_ 3.34680074424975880e+16 OP 
Xe_concentration_at_point_208____________________________________________ (f_nd_impurity_electrons12_208)_ 3.34404739265608600e+16 OP 
Xe_concentration_at_point_209____________________________________________ (f_nd_impurity_electrons12_209)_ 3.34128077189810560e+16 OP 
Xe_concentration_at_point_210____________________________________________ (f_nd_impurity_electrons12_210)_ 3.33850088197581880e+16 OP 
Xe_concentration_at_point_211____________________________________________ (f_nd_impurity_electrons12_211)_ 3.33570772288922520e+16 OP 
Xe_concentration_at_point_212____________________________________________ (f_nd_impurity_electrons12_212)_ 3.33290129463832520e+16 OP 
Xe_concentration_at_point_213____________________________________________ (f_nd_impurity_electrons12_213)_ 3.33008159722311760e+16 OP 
Xe_concentration_at_point_214____________________________________________ (f_nd_impurity_electrons12_214)_ 3.32724863064360280e+16 OP 
Xe_concentration_at_point_215____________________________________________ (f_nd_impurity_electrons12_215)_ 3.32440239489978200e+16 OP 
Xe_concentration_at_point_216____________________________________________ (f_nd_impurity_electrons12_216)_ 3.32154288999165400e+16 OP 
Xe_concentration_at_point_217____________________________________________ (f_nd_impurity_electrons12_217)_ 3.31867011591921880e+16 OP 
Xe_concentration_at_point_218____________________________________________ (f_nd_impurity_electrons12_218)_ 3.31578407268247760e+16 OP 
Xe_concentration_at_point_219____________________________________________ (f_nd_impurity_electrons12_219)_ 3.31288476028142960e+16 OP 
